id,warehouse_id,product_id,quantity_on_hand,quantity_reserved
1fbcffe1-523f-5349-80aa-39cca8a377e1,20fecf33-ed69-5e83-9868-8fbd7ac874f2,9e165d6f-802f-5694-a25a-20885ba2aa7f,165,7
bb115eb4-f135-5227-8442-fdf2dcdc0ff3,20fecf33-ed69-5e83-9868-8fbd7ac874f2,bab29423-27f9-5732-bd8b-a403c95b1a96,14,10
818dfec0-c040-59d1-9283-cfaeb1d17d7e,20fecf33-ed69-5e83-9868-8fbd7ac874f2,13ea52a1-6b55-57c7-b84e-acf7fb92f106,177,5
329462b1-7742-559d-b98c-3bc5643dca03,20fecf33-ed69-5e83-9868-8fbd7ac874f2,559ab41c-d860-5ab1-aaa1-483577af7b67,137,23
7becf03e-d324-5984-b625-e4a8fc4e951a,20fecf33-ed69-5e83-9868-8fbd7ac874f2,ac03c1f7-3948-530e-8de5-80756984ab20,165,6
9f7615e3-4eec-5717-96e0-6cb2f8eaae33,20fecf33-ed69-5e83-9868-8fbd7ac874f2,01351cb5-bcf4-52ee-88a1-c6442df67004,39,17
533bbdef-8b70-5758-9164-e41d1fe87ef4,20fecf33-ed69-5e83-9868-8fbd7ac874f2,8d6058a9-d9fb-546e-b841-e6b4a0978311,80,16
ed4a7922-8781-5e89-8d92-ed31e56f0555,20fecf33-ed69-5e83-9868-8fbd7ac874f2,617fd070-2fb8-5ff6-8eaa-308844dc97ac,117,5
74191fde-699f-5c9c-84a3-4e8ec3f0afde,20fecf33-ed69-5e83-9868-8fbd7ac874f2,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,49,4
b8a0cf88-d715-5c77-bdf3-e544737b8cb2,20fecf33-ed69-5e83-9868-8fbd7ac874f2,80450a39-8a90-55da-adf7-0b6a1b84aeeb,14,11
fa13030a-dc5a-54ba-9f5e-7813db510720,20fecf33-ed69-5e83-9868-8fbd7ac874f2,dee51c26-0113-56c0-a9c6-edbcfc488df1,60,4
0b31852e-cbc9-55f5-97e9-85fff67016f9,76665f8f-f1fd-52b9-acfd-56394df014ee,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,49,0
ad6db544-24b0-5060-b655-f4702c65dc51,76665f8f-f1fd-52b9-acfd-56394df014ee,829935ce-9ec7-5afb-a542-873877c9ce31,50,18
88a60d19-2ba6-55b8-95c5-59d738cd698d,76665f8f-f1fd-52b9-acfd-56394df014ee,0137b3c3-db39-5e56-abf7-8ae43bc349ad,171,22
b903dfd7-9987-556c-8169-3569b65d5491,76665f8f-f1fd-52b9-acfd-56394df014ee,9b6b9203-f582-59b6-b64c-309881607c86,50,15
2ecdc2ea-6b21-50c1-9343-241b010537f4,76665f8f-f1fd-52b9-acfd-56394df014ee,1657c1e2-1668-5957-a5e5-822140c08707,40,13
6aff01a2-37c6-5d12-9ff6-adaf5ec431a1,76665f8f-f1fd-52b9-acfd-56394df014ee,1760c2e4-563f-5bac-abcd-baf5317434c8,20,0
88d76bb7-e77d-573b-90b0-2064fe17144e,76665f8f-f1fd-52b9-acfd-56394df014ee,e691a6a3-7dd7-5d95-b97e-997e3af77227,94,11
54eaec9a-1e38-5b44-aafe-6992058fd1bb,76665f8f-f1fd-52b9-acfd-56394df014ee,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,77,13
a9e40663-94f8-59ef-a3a7-40ff5cace99f,76665f8f-f1fd-52b9-acfd-56394df014ee,6469a098-75a3-5b3b-839a-ad075a8e67ad,88,21
fe3ba846-4211-5bd1-9a7a-a4b8d72a9c9a,76665f8f-f1fd-52b9-acfd-56394df014ee,86eda21c-1dbc-500a-9201-b7d6b0786cc8,41,25
aeeccd6d-5187-5a53-a8d9-3ef8726cc154,76665f8f-f1fd-52b9-acfd-56394df014ee,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,104,20
92dd45d9-00c9-58f7-ba32-5936e5ddd750,76665f8f-f1fd-52b9-acfd-56394df014ee,2f2113cc-589a-55b5-846a-78fddce3a3c9,148,23
33eb748a-2312-5a50-b250-421b36b808d8,76665f8f-f1fd-52b9-acfd-56394df014ee,b6464168-fc86-5543-9805-0861ea9c66cc,75,25
68dc29f5-b755-5cf3-ae31-86f454a28ef5,76665f8f-f1fd-52b9-acfd-56394df014ee,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,172,1
a3041019-7830-5e3b-9899-a8e7b664cb09,76665f8f-f1fd-52b9-acfd-56394df014ee,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,166,11
968e7b72-560a-5d75-816b-70c39d50eed9,76665f8f-f1fd-52b9-acfd-56394df014ee,0caef625-914f-5fea-8e59-19b212bfbd46,92,5
2cbfa88d-d9ea-534f-8320-ee873958525a,76665f8f-f1fd-52b9-acfd-56394df014ee,d37c44df-541b-5bf4-b395-65b41bac88a8,82,8
6f054ab7-651f-567f-9915-518c6647bb61,76665f8f-f1fd-52b9-acfd-56394df014ee,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,34,2
33f5a37f-4a2b-5a74-b96a-325512357f38,76665f8f-f1fd-52b9-acfd-56394df014ee,896e7662-34d0-5631-bb0f-b5ce6b0ad1ba,123,17
b1604476-ff80-5fad-832f-5522ad61d765,76665f8f-f1fd-52b9-acfd-56394df014ee,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,151,16
68590f4c-69e8-517d-8a38-ef09b18b05e7,76665f8f-f1fd-52b9-acfd-56394df014ee,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,6,2
d1b6ae52-3af9-5588-b453-a527b673a83a,76665f8f-f1fd-52b9-acfd-56394df014ee,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,154,18
6b631190-6db1-55dc-ac8b-038d2052ea14,76665f8f-f1fd-52b9-acfd-56394df014ee,db43f9b2-c956-5785-8950-8287c47db3ae,131,16
354a86d0-4677-526d-ad06-8d6845c86aff,76665f8f-f1fd-52b9-acfd-56394df014ee,599db343-a607-5259-8af1-adde7b1a86ce,38,13
b9db9f36-1bc9-57fa-b86c-f22da7bf5385,76665f8f-f1fd-52b9-acfd-56394df014ee,3205bb8a-e766-5617-a3d4-78aaa9883bc8,47,11
f042a729-cdae-5689-b733-08c1170c11a7,76665f8f-f1fd-52b9-acfd-56394df014ee,8a195dd5-491c-532c-9a61-886a24d451c0,111,15
4a3df482-172b-59bd-993c-e8802c6cda79,76665f8f-f1fd-52b9-acfd-56394df014ee,fb4140fc-b3c1-5a6a-8613-9b068fdd2b39,48,5
df2b623a-50f8-50f7-b2b5-2b0ee92c5af3,76665f8f-f1fd-52b9-acfd-56394df014ee,31a97c6b-10cf-54c1-b463-f81683a437cc,22,12
ce14c82d-e7b3-5644-ad61-2331adb39215,76665f8f-f1fd-52b9-acfd-56394df014ee,1dd457fd-1d71-5eb5-b684-6f07d43e876c,20,8
4be6d190-04a6-5ee3-893a-95279037a22c,76665f8f-f1fd-52b9-acfd-56394df014ee,eff08d1d-eb3b-559a-8ca9-60c7b365af52,113,20
b69d9f3a-0c2f-5c63-906c-9dfed5062a1a,76665f8f-f1fd-52b9-acfd-56394df014ee,d4214473-2bf7-5b77-bb1f-734e590c4014,134,1
db05fe86-989a-5828-95df-038debebbad2,76665f8f-f1fd-52b9-acfd-56394df014ee,0f2c8ffe-5a45-5cfc-afbf-417553294a54,143,0
92260768-889c-5e2a-90f3-b6018f991f15,76665f8f-f1fd-52b9-acfd-56394df014ee,b4065918-1c4b-50b6-b69a-d859f24bfe23,161,23
bccab1b3-f4b1-5cd5-ba8d-e51e59ffca34,76665f8f-f1fd-52b9-acfd-56394df014ee,f65edfe2-43ae-59f6-b37a-f98344e1a998,37,21
9c2f5bed-5738-529e-ab5a-1c5c0547c096,76665f8f-f1fd-52b9-acfd-56394df014ee,591abda9-fd16-5958-b0e9-586f0dfa6e54,92,5
1584c74a-e556-53f0-93e4-9386a4f0e5cf,76665f8f-f1fd-52b9-acfd-56394df014ee,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,18,10
913e6875-7257-5f0f-a7a6-6d4ac7545bcc,76665f8f-f1fd-52b9-acfd-56394df014ee,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,43,19
bf102a5f-cb98-557d-9a35-8e7b657be8b9,76665f8f-f1fd-52b9-acfd-56394df014ee,cb09f248-037d-5a0d-9970-99cb102c05d8,177,15
cd82ffc0-95a1-5c2c-ae3e-4eea41811673,76665f8f-f1fd-52b9-acfd-56394df014ee,db630ac7-839d-5331-93df-dc621d8357b6,87,16
553b8ade-274f-574a-93bb-74abcdd9c83a,76665f8f-f1fd-52b9-acfd-56394df014ee,8b12c834-e054-5502-85aa-99d1eb81eee0,93,18
fa67ed0f-bad2-53c9-978f-4b4e94be1926,76665f8f-f1fd-52b9-acfd-56394df014ee,12003734-bab7-5410-8c89-f9a8c4967dea,82,7
60f00848-238c-5823-8bef-5fcd27f9ebb9,76665f8f-f1fd-52b9-acfd-56394df014ee,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,79,10
eddfd7d2-426c-5a85-93b4-86a3fc4d3b7a,76665f8f-f1fd-52b9-acfd-56394df014ee,b4b5a0e3-641b-562e-8386-bff3564cf295,37,13
109cbde7-8793-5b73-8322-9d89a3e64c1b,76665f8f-f1fd-52b9-acfd-56394df014ee,cd410e43-ec3c-524b-84c6-84482a7b1204,104,6
c1018d15-3574-547e-a033-6722f8629db6,76665f8f-f1fd-52b9-acfd-56394df014ee,deaf9542-d65c-5f41-b22e-b1d033baea7a,149,7
5860ed98-912d-5f11-99c1-f7df0185f916,76665f8f-f1fd-52b9-acfd-56394df014ee,201fb8e4-2c24-5483-b44d-4063694486b2,42,10
c73a41c9-9c09-558e-ba84-ce0fd1b94515,76665f8f-f1fd-52b9-acfd-56394df014ee,13e04507-297b-56af-85d7-75b609d982a1,141,3
913e06c9-976f-5b0c-b6fc-3f4f3a222983,76665f8f-f1fd-52b9-acfd-56394df014ee,f350d57a-8885-50f1-b76a-29f7a8057a35,115,5
0775704d-3e0a-5d4f-afe5-455c85175489,76665f8f-f1fd-52b9-acfd-56394df014ee,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,26,6
e6bb250f-7e32-5eb0-9816-5b2431a4ec3c,76665f8f-f1fd-52b9-acfd-56394df014ee,fd5d29e1-571f-589d-be31-aa00127c02aa,152,0
13fb72bc-c141-5d0b-b671-e6c907c0e6fb,76665f8f-f1fd-52b9-acfd-56394df014ee,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,146,14
685bac5b-aa02-53fc-a813-7b7d64c7cfa7,76665f8f-f1fd-52b9-acfd-56394df014ee,d3739878-986b-5b5f-a096-4452493d6cbb,15,6
7fd2249e-c79e-5e3b-bdc4-30b43ba900ae,76665f8f-f1fd-52b9-acfd-56394df014ee,91bd15e4-105e-5926-abe6-7ceaf8c07375,58,12
b17c135a-6a05-5058-8bae-a4de39d8cbcc,76665f8f-f1fd-52b9-acfd-56394df014ee,b5386670-1687-5260-ad33-97e5d697c425,86,22
ddddccae-20a3-5a13-9b02-61fcd098a8be,76665f8f-f1fd-52b9-acfd-56394df014ee,1ac8de35-b264-5704-978e-ce8dc08dd02d,77,7
846f4587-7bee-5933-8c74-223e8c3a17e8,76665f8f-f1fd-52b9-acfd-56394df014ee,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,73,1
7ab838f1-75ca-51b2-a971-98d8d43f7337,76665f8f-f1fd-52b9-acfd-56394df014ee,8ac2c18a-5896-572a-9f44-f5d60109258d,94,7
8f695ad0-7149-57d9-813d-a11f82e3c6e5,76665f8f-f1fd-52b9-acfd-56394df014ee,e53c7da2-eb34-5499-8fd8-380dd673ea82,107,11
407d0dea-1b1f-5f87-ad24-d28a1f405401,76665f8f-f1fd-52b9-acfd-56394df014ee,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,104,21
10538e27-2ec2-5212-83a1-14aebede0537,76665f8f-f1fd-52b9-acfd-56394df014ee,aa67b9d9-b4e2-53f3-9447-ca933b53344f,31,7
76c31a4b-b71c-5e66-a8d6-711b8c0c6187,76665f8f-f1fd-52b9-acfd-56394df014ee,d96da70b-0cb5-58c8-928a-aafb2d90b154,102,0
23a7e7d8-f77d-5402-a8ec-de58ebb69ff7,76665f8f-f1fd-52b9-acfd-56394df014ee,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,23,21
54ea4a23-e5ab-5bb3-bca5-021598c25227,76665f8f-f1fd-52b9-acfd-56394df014ee,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,38,24
abc2dbfd-8465-5a0a-84ba-113fe5d1d248,76665f8f-f1fd-52b9-acfd-56394df014ee,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,138,19
8666602e-25a3-5914-a3f7-5e476ed66bc7,76665f8f-f1fd-52b9-acfd-56394df014ee,75679cf6-5497-5e69-b773-db773bc6a245,145,10
7b40495d-2650-52d0-8fb6-ae7f98dee15c,76665f8f-f1fd-52b9-acfd-56394df014ee,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,46,10
55a74373-3408-5a21-8f35-ed06fae64e4b,76665f8f-f1fd-52b9-acfd-56394df014ee,cdea42fb-ee49-5a22-a213-56a8f9fcb148,108,2
c477c1d6-86fa-58e6-b7f6-a5029b1bfec8,76665f8f-f1fd-52b9-acfd-56394df014ee,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,134,18
5aa92f4c-676e-51d2-94c5-6e4ed3709b24,76665f8f-f1fd-52b9-acfd-56394df014ee,c0bff87f-f764-5151-8aec-dda48ea91847,155,12
9c0a6423-f0e9-5aed-9509-4f799ec5f52d,76665f8f-f1fd-52b9-acfd-56394df014ee,228ccd2f-642c-5fdf-abf0-129af98a3568,94,25
a5562257-3654-550e-bc92-95ef2b49e960,76665f8f-f1fd-52b9-acfd-56394df014ee,5d462a8e-32e0-59ad-ae5c-9d66eda72663,111,24
58b2d561-2b7b-56e8-8de3-6054b5538cf4,76665f8f-f1fd-52b9-acfd-56394df014ee,851c23cd-3716-5170-b9ac-0c25ddc7c95c,63,24
59888c43-fa33-5e77-988d-ef47f47882cd,76665f8f-f1fd-52b9-acfd-56394df014ee,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,12,0
cb472bcf-a644-5853-971a-2cdd1ab9a645,76665f8f-f1fd-52b9-acfd-56394df014ee,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,120,0
508ba09c-f520-59b8-b0ab-4be402ff2dc6,76665f8f-f1fd-52b9-acfd-56394df014ee,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,177,20
3560e955-5c01-5999-81d7-1831a2488aff,76665f8f-f1fd-52b9-acfd-56394df014ee,a042ed60-9218-5159-876b-6c4dd0e5f934,121,9
68207ef1-4373-5f99-97f2-02dc852c544e,76665f8f-f1fd-52b9-acfd-56394df014ee,952e981c-e5c2-53da-984a-78dc5e3b1ad4,77,10
2e0d85f7-eceb-5158-ae89-3264dce339cd,76665f8f-f1fd-52b9-acfd-56394df014ee,d68351a2-cf36-5984-a091-28a9f5b6bb7e,178,19
0290a0c4-215b-589c-a6c2-76444a04e1b1,76665f8f-f1fd-52b9-acfd-56394df014ee,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,148,11
ee2f5a36-ddaf-5c96-a728-a0c026a8f6e5,76665f8f-f1fd-52b9-acfd-56394df014ee,3d307d78-b10f-5539-a951-7bcc9fd17161,115,24
1d77161b-aa2d-5733-ab68-ab1eb27fcbf0,76665f8f-f1fd-52b9-acfd-56394df014ee,45669348-c1a3-5956-bbf2-d29bd438fbdc,126,16
dd565992-3714-5ebc-b44f-3721dd98fec7,76665f8f-f1fd-52b9-acfd-56394df014ee,673811d5-2f11-5108-8b80-c9dd0dc2adda,19,14
9ca52d97-6e91-5134-978b-961ad76448d4,76665f8f-f1fd-52b9-acfd-56394df014ee,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,107,10
4a53affe-8622-54fe-872c-328175023831,76665f8f-f1fd-52b9-acfd-56394df014ee,241d3cd0-ef2c-56b8-bb75-b039a61b370a,115,22
f0082257-5f2e-5a86-bfaa-c22ce2868a2d,76665f8f-f1fd-52b9-acfd-56394df014ee,e69a7c0b-6875-5a37-a379-abbc430fb47b,114,10
5d882a47-8982-53c8-bf9f-f3bbf1df0842,76665f8f-f1fd-52b9-acfd-56394df014ee,7169fcc7-7527-510c-b88d-bdcd257ce105,91,18
8d9ea525-0db4-59ff-a35a-596e7580a080,76665f8f-f1fd-52b9-acfd-56394df014ee,de536700-41fe-55c3-beb9-bfb9849c872b,148,14
d5712d19-8e90-5be3-9a18-f522e7cccc25,76665f8f-f1fd-52b9-acfd-56394df014ee,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,69,21
eb879fb1-0b82-5342-9f12-684b3f408ff8,76665f8f-f1fd-52b9-acfd-56394df014ee,1dd10a82-5cdc-539f-af3f-d3f255171973,129,14
722aef53-40ab-5828-b4ae-b9a49ceae4b0,76665f8f-f1fd-52b9-acfd-56394df014ee,9e165d6f-802f-5694-a25a-20885ba2aa7f,157,7
5fe581d1-987f-5521-b98b-856122c842a2,76665f8f-f1fd-52b9-acfd-56394df014ee,bab29423-27f9-5732-bd8b-a403c95b1a96,115,4
0d97c961-7c69-545a-8cb3-1b26ce0ccdf4,76665f8f-f1fd-52b9-acfd-56394df014ee,13ea52a1-6b55-57c7-b84e-acf7fb92f106,85,13
028be190-ee43-5b21-ab84-dc266ddab955,76665f8f-f1fd-52b9-acfd-56394df014ee,559ab41c-d860-5ab1-aaa1-483577af7b67,26,19
69a7999a-843d-54eb-9121-f074746258ed,76665f8f-f1fd-52b9-acfd-56394df014ee,ac03c1f7-3948-530e-8de5-80756984ab20,154,4
eb543896-644e-5131-a9af-c093d673afeb,76665f8f-f1fd-52b9-acfd-56394df014ee,01351cb5-bcf4-52ee-88a1-c6442df67004,74,2
351b4991-5253-59b5-956b-84fcb0d4458f,76665f8f-f1fd-52b9-acfd-56394df014ee,8d6058a9-d9fb-546e-b841-e6b4a0978311,177,5
c21c7ee6-ce07-5cbd-8e59-c638869ff016,76665f8f-f1fd-52b9-acfd-56394df014ee,617fd070-2fb8-5ff6-8eaa-308844dc97ac,27,22
044eb8cd-3791-57c7-ba06-9da4fc27ae90,76665f8f-f1fd-52b9-acfd-56394df014ee,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,142,18
f6af1333-fb0e-50fb-b9b1-48170daad17b,76665f8f-f1fd-52b9-acfd-56394df014ee,80450a39-8a90-55da-adf7-0b6a1b84aeeb,89,16
8321cf15-564f-5e94-9b64-586bd2d116be,76665f8f-f1fd-52b9-acfd-56394df014ee,dee51c26-0113-56c0-a9c6-edbcfc488df1,91,5
6b5bfea9-1280-510b-bbbb-055fa16cde5b,da60ffad-f4d8-5b60-9b77-de38fe932483,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,112,2
de537116-13a7-5344-9280-6e865d20d5d5,da60ffad-f4d8-5b60-9b77-de38fe932483,829935ce-9ec7-5afb-a542-873877c9ce31,118,19
b72d8874-a538-5769-9787-d563e9867c35,da60ffad-f4d8-5b60-9b77-de38fe932483,0137b3c3-db39-5e56-abf7-8ae43bc349ad,106,1
37fe58db-dc1c-5e36-a779-9984fa74b3ca,da60ffad-f4d8-5b60-9b77-de38fe932483,9b6b9203-f582-59b6-b64c-309881607c86,162,14
a724e791-a931-58f6-84f8-a54644892244,da60ffad-f4d8-5b60-9b77-de38fe932483,1657c1e2-1668-5957-a5e5-822140c08707,95,5
95bdb1d7-6d41-5c58-b825-cd014260e925,da60ffad-f4d8-5b60-9b77-de38fe932483,1760c2e4-563f-5bac-abcd-baf5317434c8,179,10
cde4c485-58da-5913-a24a-e01f89f1cb1a,da60ffad-f4d8-5b60-9b77-de38fe932483,e691a6a3-7dd7-5d95-b97e-997e3af77227,168,13
4cd9d3e6-1ae4-59a1-bcd9-7ad080e1d596,da60ffad-f4d8-5b60-9b77-de38fe932483,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,69,16
f68d1a13-e123-5ad3-8ff0-0275be952088,da60ffad-f4d8-5b60-9b77-de38fe932483,6469a098-75a3-5b3b-839a-ad075a8e67ad,164,18
104ef409-f6e3-540e-9f19-a65888a1ec73,da60ffad-f4d8-5b60-9b77-de38fe932483,86eda21c-1dbc-500a-9201-b7d6b0786cc8,180,25
d61301ff-6606-56a6-8d38-73f16b20a7df,da60ffad-f4d8-5b60-9b77-de38fe932483,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,36,22
49d1b4c9-06ec-55c1-b93a-7ea93f05a583,da60ffad-f4d8-5b60-9b77-de38fe932483,2f2113cc-589a-55b5-846a-78fddce3a3c9,84,23
62fc0cc4-a0bb-52b2-bb3c-d645ce7b5942,da60ffad-f4d8-5b60-9b77-de38fe932483,b6464168-fc86-5543-9805-0861ea9c66cc,7,1
875645e5-1b97-5155-9411-ff1ad2952398,da60ffad-f4d8-5b60-9b77-de38fe932483,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,93,20
114e1b54-c42e-5d16-9524-f8563ccb180b,da60ffad-f4d8-5b60-9b77-de38fe932483,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,114,17
08cc4d54-99f0-52da-9cdf-705aec769c28,da60ffad-f4d8-5b60-9b77-de38fe932483,0caef625-914f-5fea-8e59-19b212bfbd46,26,7
f325d2a7-6036-5538-aef8-3dc25bc25da1,da60ffad-f4d8-5b60-9b77-de38fe932483,d37c44df-541b-5bf4-b395-65b41bac88a8,163,8
0b6d4ff3-f66a-5585-bd43-1f77c66c8aed,da60ffad-f4d8-5b60-9b77-de38fe932483,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,71,5
c21d6c24-c0c1-5eda-b3c9-cea99db4b30c,da60ffad-f4d8-5b60-9b77-de38fe932483,896e7662-34d0-5631-bb0f-b5ce6b0ad1ba,127,13
5119552a-1111-5a14-8eb5-dfb191e2c374,da60ffad-f4d8-5b60-9b77-de38fe932483,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,118,20
a7656151-a02d-5853-8569-71941e8139d4,da60ffad-f4d8-5b60-9b77-de38fe932483,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,108,1
71b6f4a5-8c45-5cd8-92bc-264417319a86,da60ffad-f4d8-5b60-9b77-de38fe932483,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,83,7
bcd83f0e-105d-54d4-8bc5-eb1e3b2bf64a,da60ffad-f4d8-5b60-9b77-de38fe932483,db43f9b2-c956-5785-8950-8287c47db3ae,114,18
2c092f09-1c97-57a8-ba7a-6aff84bbb0e2,da60ffad-f4d8-5b60-9b77-de38fe932483,599db343-a607-5259-8af1-adde7b1a86ce,16,10
24123059-502c-5ad6-a342-05f210d08809,da60ffad-f4d8-5b60-9b77-de38fe932483,3205bb8a-e766-5617-a3d4-78aaa9883bc8,105,12
2517ac11-ba0d-5d04-a23a-dda2778a396c,da60ffad-f4d8-5b60-9b77-de38fe932483,8a195dd5-491c-532c-9a61-886a24d451c0,163,19
f96b2e75-24f9-59c0-9ac1-9d69f2f6d0e0,da60ffad-f4d8-5b60-9b77-de38fe932483,fb4140fc-b3c1-5a6a-8613-9b068fdd2b39,123,24
019237e9-2493-501f-890a-e3c3951e46a2,da60ffad-f4d8-5b60-9b77-de38fe932483,31a97c6b-10cf-54c1-b463-f81683a437cc,125,16
4a61303a-4e28-5437-95c2-69d6e7b62487,da60ffad-f4d8-5b60-9b77-de38fe932483,1dd457fd-1d71-5eb5-b684-6f07d43e876c,178,6
3d7fc625-8f7d-5f30-a47d-6455970a164f,da60ffad-f4d8-5b60-9b77-de38fe932483,eff08d1d-eb3b-559a-8ca9-60c7b365af52,55,9
56103c68-4e52-58ea-8676-0f311a5b86f2,da60ffad-f4d8-5b60-9b77-de38fe932483,d4214473-2bf7-5b77-bb1f-734e590c4014,167,19
df27d41f-8e0b-5a4d-839d-1218b8cdaf52,da60ffad-f4d8-5b60-9b77-de38fe932483,0f2c8ffe-5a45-5cfc-afbf-417553294a54,41,14
5c9c35d2-d4d7-5604-ba9e-7058e9e9abdf,da60ffad-f4d8-5b60-9b77-de38fe932483,b4065918-1c4b-50b6-b69a-d859f24bfe23,151,23
2f1206b5-d6b3-506f-9a55-0cafbbb15f4b,da60ffad-f4d8-5b60-9b77-de38fe932483,f65edfe2-43ae-59f6-b37a-f98344e1a998,63,13
c0b86968-ea2c-52ea-bc8b-55c76ab08f02,da60ffad-f4d8-5b60-9b77-de38fe932483,591abda9-fd16-5958-b0e9-586f0dfa6e54,101,15
86c542a6-fcce-51bf-8f38-18653fb16589,da60ffad-f4d8-5b60-9b77-de38fe932483,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,90,7
4242f3cc-f82c-522a-b97a-c3f9849f3b0f,da60ffad-f4d8-5b60-9b77-de38fe932483,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,152,4
eb8948d4-424f-5fd1-bd08-c11f11c31ac6,da60ffad-f4d8-5b60-9b77-de38fe932483,cb09f248-037d-5a0d-9970-99cb102c05d8,139,21
60a31811-d724-5124-95cc-958404c179ef,da60ffad-f4d8-5b60-9b77-de38fe932483,db630ac7-839d-5331-93df-dc621d8357b6,43,22
abda424c-ad6e-5430-b954-3dfce578af3d,da60ffad-f4d8-5b60-9b77-de38fe932483,8b12c834-e054-5502-85aa-99d1eb81eee0,98,22
9649c80d-5bcd-515f-8d0a-9c16428f2dd2,da60ffad-f4d8-5b60-9b77-de38fe932483,12003734-bab7-5410-8c89-f9a8c4967dea,139,12
24990872-a9bb-59e2-b61b-96dce44f64c9,da60ffad-f4d8-5b60-9b77-de38fe932483,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,175,8
3f4a1e36-2b0e-5cc3-96fd-01c6cb1633fe,da60ffad-f4d8-5b60-9b77-de38fe932483,b4b5a0e3-641b-562e-8386-bff3564cf295,73,19
7c600eb1-be82-59ee-b67b-10892d03fd3d,da60ffad-f4d8-5b60-9b77-de38fe932483,cd410e43-ec3c-524b-84c6-84482a7b1204,127,13
1c665626-5e58-5818-b73a-88354c90e897,da60ffad-f4d8-5b60-9b77-de38fe932483,deaf9542-d65c-5f41-b22e-b1d033baea7a,33,23
5af37fa0-6bd2-5407-abd3-bd31dce3ec5d,da60ffad-f4d8-5b60-9b77-de38fe932483,201fb8e4-2c24-5483-b44d-4063694486b2,123,8
80ea58bb-9175-5a85-a01a-171a2b649922,da60ffad-f4d8-5b60-9b77-de38fe932483,13e04507-297b-56af-85d7-75b609d982a1,146,12
3a8f459a-96d5-5bee-9e3b-9c2ba9db04b0,da60ffad-f4d8-5b60-9b77-de38fe932483,f350d57a-8885-50f1-b76a-29f7a8057a35,144,19
59e433be-58cc-5483-a881-060d3ea24153,da60ffad-f4d8-5b60-9b77-de38fe932483,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,81,23
a4b23315-fa97-543f-9710-48c87be9b0a7,da60ffad-f4d8-5b60-9b77-de38fe932483,fd5d29e1-571f-589d-be31-aa00127c02aa,141,1
5f868894-d8c2-5b45-8d8e-2a1d6d271822,da60ffad-f4d8-5b60-9b77-de38fe932483,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,145,21
5bc09a3a-b03f-54b2-bb4f-799833b22b89,da60ffad-f4d8-5b60-9b77-de38fe932483,d3739878-986b-5b5f-a096-4452493d6cbb,158,13
cccfca24-7a3b-5b40-8ee2-9d52bc21c216,da60ffad-f4d8-5b60-9b77-de38fe932483,91bd15e4-105e-5926-abe6-7ceaf8c07375,153,19
4fb518ee-771c-5bbc-aff6-783ea3f03756,da60ffad-f4d8-5b60-9b77-de38fe932483,b5386670-1687-5260-ad33-97e5d697c425,156,14
